r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,formula
0.762648398749957,0.760488475179431,1.28599981123694,353.090456142469,1.23410447296207e-301,9,-1663.77934393535,3349.5586878707,3403.53299043583,1635.60376384193,989,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + color_none + moisture + flavor + acidity + balance + cupper_points
0.881685891057769,0.880609220703391,0.907952419981707,818.900499556274,0,9,-1316.02766202969,2654.05532405938,2708.02962662452,815.309443384181,989,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + color_none + moisture + flavor + acidity + uniformity + sweetness
0.918873037891798,0.918217466480823,0.751463649231551,1401.63683545121,0,8,-1127.55249236279,2275.10498472558,2324.17253251207,559.050639955235,990,999,total_cup_points ~ species_robusta + processing_method_other + color_bluish_green + moisture + flavor + acidity + uniformity + clean_cup
0.851548546309146,0.850801056612818,1.01498721257095,1139.21108276366,0,5,-1429.37168737524,2872.74337475048,2907.09065820103,1022.98764839077,993,999,total_cup_points ~ species_robusta + flavor + acidity + uniformity + cupper_points
0.913330081532531,0.912541376511087,0.777103769985331,1158.01225642181,0,9,-1160.56519734038,2343.13039468076,2397.1046972459,597.247476362834,989,999,total_cup_points ~ processing_method_other + processing_method_pulped_natural_honey + color_bluish_green + color_none + moisture + flavor + acidity + sweetness + clean_cup
0.859370998146922,0.858377655046042,0.988879986648781,865.130081827792,0,7,-1402.33237203332,2822.66474406665,2866.82553707449,969.082675342542,991,999,total_cup_points ~ species_robusta + color_green + color_none + flavor + acidity + sweetness + cupper_points
0.903634353703337,0.903051496971704,0.818178853861971,1550.35415164811,0,6,-1213.53363061753,2443.06726123506,2482.32129946425,664.061303811633,992,999,total_cup_points ~ species_robusta + color_bluish_green + flavor + acidity + clean_cup + cupper_points
0.854680417539751,0.85365394218433,1.00523641138941,832.63608135005,0,7,-1418.7210189462,2855.44203789239,2899.60283090023,1001.405740598,991,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + flavor + body + balance + uniformity
0.863453620458568,0.862211034598231,0.975404863312814,694.884472791823,0,9,-1387.61665428081,2797.23330856163,2851.20761112676,940.949086253172,989,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + color_green + color_none + flavor + body + balance + sweetness
0.910635199388216,0.909913059585293,0.788694143075341,1261.02341361272,0,8,-1175.8598938594,2371.71978771879,2420.78733550528,615.818066808134,990,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + color_none + flavor + body + balance + clean_cup
0.761103631116588,0.758929650004403,1.29017789351039,350.096708223797,3.03021808006344e-300,9,-1667.01973208327,3356.03946416653,3410.01376673167,1646.24884793697,989,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + color_none + moisture + flavor + body + balance + cupper_points
0.889272572133852,0.888377805039984,0.877916024401522,993.859271567236,0,8,-1282.92507205255,2585.8501441051,2634.91769189159,763.029180441964,990,999,total_cup_points ~ species_robusta + color_green + color_none + moisture + flavor + body + uniformity + sweetness
0.928266532957317,0.927686868577174,0.706620578939231,1601.38618958869,0,8,-1066.08504265664,2152.17008531327,2201.23763309976,494.31951615461,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_bluish_green + moisture + flavor + body + uniformity + clean_cup
0.857492740610283,0.856630801541394,0.994960009865919,994.841481910244,0,6,-1408.95959383827,2833.91918767655,2873.17322590574,982.02585786253,992,999,total_cup_points ~ species_robusta + processing_method_washed_wet + flavor + body + uniformity + cupper_points
0.918271354579924,0.91761092108158,0.754245140629806,1390.40699310737,0,8,-1131.24339605727,2282.48679211453,2331.55433990102,563.19687484204,990,999,total_cup_points ~ processing_method_washed_wet + color_green + color_none + moisture + flavor + body + sweetness + clean_cup
0.86027656559296,0.859431464175176,0.985193998578777,1017.95659963301,0,6,-1399.10548719878,2814.21097439755,2853.46501262674,962.842357116954,992,999,total_cup_points ~ species_robusta + color_none + flavor + body + sweetness + cupper_points
0.907666048280864,0.907107576798692,0.800880727847839,1625.26839284696,0,6,-1192.18607101116,2400.37214202231,2439.6261802515,636.278660716179,992,999,total_cup_points ~ species_robusta + processing_method_washed_wet + flavor + body + clean_cup + cupper_points
0.908196102479334,0.9074542528024,0.799384881092767,1224.23198488406,0,8,-1189.31036887255,2398.6207377451,2447.68828553159,632.6260262385,990,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + color_green + color_none + flavor + balance + uniformity + sweetness
0.937881084948133,0.937252350990118,0.658228111767073,1491.69783656887,0,10,-994.203560678424,2012.40712135685,2071.28817870063,428.065076155001,988,999,total_cup_points ~ species_robusta + processing_method_other + processing_method_pulped_natural_honey + processing_method_washed_wet + color_bluish_green + color_none + flavor + balance + uniformity + clean_cup
0.869519218256036,0.86846482810053,0.953012606110984,824.665531743432,0,8,-1364.9201813799,2749.84036275979,2798.90791054628,899.150697132385,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + moisture + flavor + balance + uniformity + cupper_points
0.935211588988915,0.934688046273674,0.671543321943388,1786.31382266153,0,8,-1015.22062865936,2050.44125731871,2099.5088051052,446.460728914294,990,999,total_cup_points ~ processing_method_other + processing_method_pulped_natural_honey + color_green + color_none + flavor + balance + sweetness + clean_cup
0.879875588189593,0.878904885871934,0.914410085439534,906.431943328186,0,8,-1323.61254097469,2667.22508194939,2716.29262973587,827.784346310001,990,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + color_none + flavor + balance + sweetness + cupper_points
0.917672899159698,0.917091375743066,0.756619537321799,1578.04977910415,0,7,-1134.88764278652,2287.77528557304,2331.93607858088,567.32086613874,991,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + flavor + balance + clean_cup + cupper_points
0.917141306463647,0.916387283974439,0.759825496498798,1216.33150149992,0,9,-1138.10258592785,2298.2051718557,2352.17947442084,570.984102493218,989,999,total_cup_points ~ processing_method_other + color_bluish_green + color_green + color_none + moisture + flavor + uniformity + sweetness + clean_cup
0.904217639869221,0.903443640999477,0.816522463912904,1168.24155075146,0,8,-1210.50104818061,2441.00209636121,2490.0696441477,660.041844733655,990,999,total_cup_points ~ species_robusta + color_green + color_none + moisture + flavor + uniformity + sweetness + cupper_points
0.93149463284721,0.930941054122743,0.690538138154564,1682.67780475865,0,8,-1043.08541091031,2106.17082182062,2155.23836960711,472.074491043512,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_bluish_green + moisture + flavor + uniformity + clean_cup + cupper_points
0.925494016872287,0.924816004892359,0.720510636967284,1365.01130403287,0,9,-1085.02709614423,2192.05419228846,2246.0284948536,513.425086625188,989,999,total_cup_points ~ processing_method_pulped_natural_honey + processing_method_washed_wet + color_green + color_none + moisture + flavor + sweetness + clean_cup + cupper_points
0.740329246783561,0.737966216673402,1.34510547592226,313.296577813613,2.22377726850022e-282,9,-1708.67035969042,3439.34071938084,3493.31502194597,1789.40634520113,989,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + moisture + quakers + aftertaste + acidity + body + balance
0.839490769093856,0.838682565514268,1.05540306313018,1038.71201550725,0,5,-1468.37937100848,2950.75874201697,2985.10602546751,1106.07849628491,993,999,total_cup_points ~ species_robusta + aftertaste + acidity + body + uniformity
0.847446027275489,0.846677880383624,1.0289164349772,1103.23433740294,0,5,-1442.98828680297,2899.97657360595,2934.32385705649,1051.25834695503,993,999,total_cup_points ~ species_robusta + aftertaste + acidity + body + sweetness
0.896840355915157,0.896216406454966,0.846529406549077,1437.3605766743,0,6,-1247.56354613497,2511.12709226994,2550.38113049913,710.879139863114,992,999,total_cup_points ~ species_robusta + color_green + aftertaste + acidity + body + clean_cup
0.741662899218083,0.73904815123446,1.34232564074307,283.646035435711,3.20465174517068e-282,10,-1706.09834902387,3436.19669804775,3495.07775539153,1780.21606828675,988,999,total_cup_points ~ species_robusta + processing_method_semi_washed_semi_pulped + processing_method_washed_wet + color_green + moisture + quakers + aftertaste + acidity + body + cupper_points
0.850773898597881,0.8500225083592,1.01763196430322,1132.2663707888,0,5,-1431.9713956744,2877.9427913488,2912.29007479934,1028.32579106824,993,999,total_cup_points ~ species_robusta + aftertaste + acidity + balance + uniformity
0.865916360331556,0.865241216123759,0.964619947584293,1282.56504363313,0,5,-1378.52547860159,2771.05095720318,2805.39824065372,923.978201774581,993,999,total_cup_points ~ species_robusta + aftertaste + acidity + balance + sweetness
0.906178914052522,0.905516202042803,0.807711689407672,1367.37964721,0,7,-1200.16693856205,2418.3338771241,2462.49467013194,646.526589646943,991,999,total_cup_points ~ species_robusta + processing_method_other + color_green + aftertaste + acidity + balance + clean_cup
0.760021748979021,0.757837922629992,1.29309598659507,348.022977796406,2.81638573687297e-299,9,-1669.27669465622,3360.55338931244,3414.52769187757,1653.70416101225,989,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + moisture + quakers + aftertaste + acidity + balance + cupper_points
0.89073870386723,0.889966928818865,0.871644340102574,1154.14291477112,0,7,-1276.26706131116,2570.53412262232,2614.69491563016,752.925980932157,991,999,total_cup_points ~ species_robusta + processing_method_washed_wet + moisture + aftertaste + acidity + uniformity + sweetness
0.920280099426839,0.919635898210086,0.744918473362007,1428.56001431608,0,8,-1118.81318400807,2257.62636801615,2306.69391580263,549.354496636424,990,999,total_cup_points ~ species_robusta + processing_method_other + processing_method_washed_wet + moisture + aftertaste + acidity + uniformity + clean_cup
0.854735361742995,0.854003918448649,1.00403371596778,1168.55998045328,0,5,-1418.53212617164,2851.06425234327,2885.41153579381,1001.02711688047,993,999,total_cup_points ~ species_robusta + aftertaste + acidity + uniformity + cupper_points
0.917742609436371,0.917161578423308,0.756299136586675,1579.50709825005,0,7,-1134.4645131832,2286.92902636639,2331.08981937423,566.840488545734,991,999,total_cup_points ~ processing_method_other + processing_method_washed_wet + moisture + aftertaste + acidity + sweetness + clean_cup
0.865822816536541,0.865147201312656,0.964956373707281,1281.53242545135,0,5,-1378.87383455576,2771.74766911151,2806.09495256205,924.622817536197,993,999,total_cup_points ~ species_robusta + aftertaste + acidity + sweetness + cupper_points
0.903397905315825,0.902813618452816,0.819182004642822,1546.15474437206,0,6,-1214.75773189032,2445.51546378064,2484.76950200983,665.690683476787,992,999,total_cup_points ~ species_robusta + color_green + aftertaste + acidity + clean_cup + cupper_points
0.843917391191539,0.842814890422963,1.04179770913294,765.457417577343,0,7,-1454.41033222259,2926.82066444519,2970.98145745302,1075.57438455385,991,999,total_cup_points ~ species_robusta + processing_method_washed_wet + moisture + aftertaste + body + balance + uniformity
0.853572173188413,0.852686521010117,1.00855349808423,963.778099468797,0,6,-1422.51588188948,2861.03176377895,2900.28580200814,1009.04271722996,992,999,total_cup_points ~ species_robusta + color_none + aftertaste + body + balance + sweetness
0.895686651554339,0.894737389536128,0.852540000857704,943.561034120078,0,9,-1253.11878743312,2528.23757486623,2582.21187743137,718.829384078766,989,999,total_cup_points ~ species_robusta + processing_method_other + processing_method_washed_wet + color_green + moisture + aftertaste + body + balance + clean_cup
0.754110902762311,0.751873287115052,1.30892408210733,337.015386751543,4.60712169606944e-294,9,-1681.43068427732,3384.86136855464,3438.83567111978,1694.4361479406,989,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + moisture + quakers + aftertaste + body + balance + cupper_points
0.885767666804449,0.885076745434315,0.890802967800983,1282.00936473013,0,6,-1298.49089484596,2612.98178969193,2652.23582792112,787.181688023494,992,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + aftertaste + body + uniformity + sweetness
0.917794362625034,0.917213697174353,0.75606118197824,1580.59061641919,0,7,-1134.15014807738,2286.30029615477,2330.4610891626,566.483854296285,991,999,total_cup_points ~ species_robusta + processing_method_pulped_natural_honey + processing_method_washed_wet + aftertaste + body + uniformity + clean_cup
0.854991700002825,0.853672109810737,1.00517401364985,647.922139107643,0,9,-1417.6499151406,2857.2998302812,2911.27413284633,999.260674942071,989,999,total_cup_points ~ species_robusta + processing_method_semi_washed_semi_pulped + processing_method_washed_wet + color_green + moisture + aftertaste + body + uniformity + cupper_points
0.909832130860415,0.909195223611195,0.791830167473689,1428.51589768297,0,7,-1180.32855580936,2378.65711161872,2422.81790462656,621.352058994317,991,999,total_cup_points ~ processing_method_other + processing_method_pulped_natural_honey + quakers + aftertaste + body + sweetness + clean_cup
0.859677214637352,0.858828488112981,0.987304757955207,1012.9024956238,0,6,-1401.2435361227,2818.48707224541,2857.74111047459,966.972519600343,992,999,total_cup_points ~ species_robusta + processing_method_washed_wet + aftertaste + body + sweetness + cupper_points
0.900000601976909,0.899192526033288,0.834303495543675,1113.75744950909,0,8,-1232.02232057792,2484.04464115585,2533.11218894233,689.10169944963,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + moisture + aftertaste + body + clean_cup + cupper_points
0.89514458939621,0.894510383283687,0.853458787124019,1411.44112571739,0,6,-1255.70770802864,2527.41541605727,2566.66945428646,722.564766108647,992,999,total_cup_points ~ species_robusta + processing_method_other + aftertaste + balance + uniformity + sweetness
0.919238539699759,0.918750063125362,0.749012754547546,1881.8477443575,0,6,-1125.29700725066,2266.59401450133,2305.84805273052,556.531945623103,992,999,total_cup_points ~ species_robusta + processing_method_other + aftertaste + balance + uniformity + clean_cup
0.860687232832526,0.859703187050313,0.984241334324169,874.64145306087,0,7,-1397.63522324658,2813.27044649317,2857.431239501,960.01242515449,991,999,total_cup_points ~ species_robusta + processing_method_washed_wet + moisture + aftertaste + balance + uniformity + cupper_points
0.918121949893631,0.917709673709812,0.753792981049836,2226.95849512776,0,5,-1132.15567732189,2278.31135464379,2312.65863809433,564.226431272038,993,999,total_cup_points ~ processing_method_other + aftertaste + balance + sweetness + clean_cup
0.872513522507181,0.871742434941701,0.941064070142137,1131.53623734444,0,6,-1353.32396445753,2722.64792891506,2761.90196714424,878.516771439586,992,999,total_cup_points ~ species_robusta + moisture + aftertaste + balance + sweetness + cupper_points
0.904801878986479,0.904032601240916,0.814028403204872,1176.17061484517,0,8,-1207.44494163321,2434.88988326641,2483.9574310529,656.01581881203,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + moisture + aftertaste + balance + clean_cup + cupper_points
0.904101582694282,0.903424197304635,0.816604671934266,1334.69306618147,0,7,-1211.1059139031,2440.2118278062,2484.37262081404,660.841601512846,991,999,total_cup_points ~ processing_method_other + processing_method_pulped_natural_honey + moisture + aftertaste + uniformity + sweetness + clean_cup
0.900316876256729,0.899814947134155,0.831723864633932,1793.71316738714,0,5,-1230.44001749521,2474.88003499042,2509.22731844096,686.922234892592,993,999,total_cup_points ~ species_robusta + aftertaste + uniformity + sweetness + cupper_points
0.92141555266251,0.920940243505227,0.738848563366088,1938.56048961729,0,6,-1111.64763707207,2239.29527414414,2278.54931237332,541.530021991427,992,999,total_cup_points ~ species_robusta + processing_method_washed_wet + aftertaste + uniformity + clean_cup + cupper_points
0.917421965232884,0.916922501312922,0.757389714705603,1836.81328833915,0,6,-1136.4078088229,2288.81561764581,2328.06965587499,569.0500665023,992,999,total_cup_points ~ processing_method_pulped_natural_honey + quakers + aftertaste + sweetness + clean_cup + cupper_points
0.806450261719379,0.805279597979779,1.15953383496566,688.882925505636,0,6,-1561.87731470678,3139.75462941356,3179.00866764275,1333.76256471472,992,999,total_cup_points ~ species_robusta + color_none + acidity + body + balance + uniformity
0.818651314840809,0.817554447793475,1.12239141752155,746.354188350105,0,6,-1529.35341645721,3074.70683291443,3113.96087114362,1249.68439417303,992,999,total_cup_points ~ species_robusta + color_none + acidity + body + balance + sweetness
0.876786171758551,0.875915841992971,0.925626684156284,1007.41834467063,0,7,-1336.29650242721,2690.59300485443,2734.75379786227,849.073695596357,991,999,total_cup_points ~ species_robusta + color_bluish_green + color_green + acidity + body + balance + clean_cup
0.722776067174709,0.720817875923673,1.38842204473754,369.103920157025,6.17774605763353e-271,7,-1741.34320743113,3500.68641486225,3544.84720787009,1910.36633234437,991,999,total_cup_points ~ species_robusta + color_none + moisture + acidity + body + balance + cupper_points
0.828925983692439,0.827543567399044,1.09123276145864,599.621103753823,0,8,-1500.21992478552,3020.43984957103,3069.50739735752,1178.88105028384,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + moisture + acidity + body + uniformity + sweetness
0.881919547111865,0.880965361633981,0.906597204253069,924.264273092566,0,8,-1315.04023460222,2650.08046920444,2699.14801699093,813.699305851885,990,999,total_cup_points ~ species_robusta + processing_method_semi_washed_semi_pulped + color_none + moisture + acidity + body + uniformity + clean_cup
0.826020802210009,0.825144774023756,1.09879583718198,942.915781902437,0,5,-1508.63122125922,3031.26244251844,3065.60972596898,1198.90082576579,993,999,total_cup_points ~ species_robusta + acidity + body + uniformity + cupper_points
0.870541149226013,0.869495017098546,0.949273252620205,832.152197958223,0,8,-1360.99267602451,2741.98535204902,2791.05289983551,892.108511058742,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + moisture + acidity + body + sweetness + clean_cup
0.831929398323182,0.830912842264653,1.08052049529778,818.380247053863,0,6,-1491.37269709102,2998.74539418203,3037.99943241122,1158.18434443249,992,999,total_cup_points ~ species_robusta + color_none + acidity + body + sweetness + cupper_points
0.88527545735044,0.884581558906995,0.892720070993862,1275.79974521258,0,6,-1300.63853946354,2617.27707892707,2656.53111715626,790.573532154045,992,999,total_cup_points ~ species_robusta + color_green + acidity + body + clean_cup + cupper_points
0.863617981243171,0.862515904323924,0.974325182932317,783.627681662332,0,8,-1387.01504431757,2794.03008863514,2843.09763642163,939.816466475131,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + color_none + acidity + balance + uniformity + sweetness
0.899807255661524,0.898997617323435,0.835109658447075,1111.36937732678,0,8,-1232.98715879209,2485.97431758418,2535.04186537066,690.434060215275,990,999,total_cup_points ~ species_robusta + processing_method_other + processing_method_washed_wet + color_none + acidity + balance + uniformity + clean_cup
0.842363109703095,0.841249630155084,1.04697200660962,756.514218162545,0,7,-1459.359785208,2936.71957041601,2980.88036342384,1086.28502918056,991,999,total_cup_points ~ species_robusta + color_none + moisture + acidity + balance + uniformity + cupper_points
0.899284559168808,0.898470697020677,0.837285170584761,1104.95931188611,0,8,-1235.58623146764,2491.17246293529,2540.24001072177,694.03599231234,990,999,total_cup_points ~ species_robusta + processing_method_other + processing_method_washed_wet + color_none + acidity + balance + sweetness + clean_cup
0.85664247876014,0.855775396978447,0.997923783166212,987.960417168284,0,6,-1411.93097804056,2839.86195608112,2879.11599431031,987.885061992695,992,999,total_cup_points ~ species_robusta + color_none + acidity + balance + sweetness + cupper_points
0.897819916652503,0.897098160261552,0.84292564459809,1243.93760541485,0,7,-1242.79784096838,2503.59568193676,2547.75647494459,704.128929540216,991,999,total_cup_points ~ species_robusta + color_green + moisture + acidity + balance + clean_cup + cupper_points
0.837672131681844,0.836194931666815,1.06350947788192,567.06750823148,0,9,-1474.00709470463,2970.01418940926,3023.9884919744,1118.61083303969,989,999,total_cup_points ~ processing_method_other + processing_method_washed_wet + color_bluish_green + color_none + moisture + acidity + uniformity + sweetness + clean_cup
0.87394340946342,0.872924770347973,0.936716453334742,857.951944128728,0,8,-1347.68992277437,2715.37984554873,2764.44739333522,868.663336808537,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + moisture + acidity + uniformity + sweetness + cupper_points
0.905184783164974,0.904321955104797,0.812800277391135,1049.09057197224,0,9,-1205.43181036342,2432.86362072685,2486.83792329198,653.377203726908,989,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_bluish_green + color_green + moisture + acidity + uniformity + clean_cup + cupper_points
0.900372326289678,0.899567254178888,0.832751387999524,1118.37475702099,0,8,-1230.16208682084,2480.32417364168,2529.39172142817,686.540125472982,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + moisture + acidity + sweetness + clean_cup + cupper_points
0.839313260211634,0.838341364608075,1.05651860984847,863.58376057925,0,6,-1468.93146819392,2953.86293638784,2993.11697461703,1107.3017203725,992,999,total_cup_points ~ species_robusta + color_none + body + balance + uniformity + sweetness
0.880205811297749,0.879359636402778,0.91269152065089,1040.21735521761,0,7,-1322.23752006066,2662.47504012132,2706.63583312915,825.508759561223,991,999,total_cup_points ~ species_robusta + color_none + moisture + body + balance + uniformity + clean_cup
0.835217766681032,0.833886193078455,1.07097803209811,627.241156676813,0,8,-1481.50290922511,2983.00581845022,3032.0733662367,1135.52400578437,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_none + moisture + body + balance + uniformity + cupper_points
0.872327516439201,0.871555303837019,0.941750338321661,1129.6468277959,0,6,-1354.05221673627,2724.10443347254,2763.35847170172,879.79855013113,992,999,total_cup_points ~ processing_method_other + color_none + body + balance + sweetness + clean_cup
0.842993446110624,0.841884418989307,1.04487666706672,760.119775167604,0,7,-1457.35845028376,2932.71690056751,2976.87769357535,1081.94134413604,991,999,total_cup_points ~ species_robusta + color_none + moisture + body + balance + sweetness + cupper_points
0.886600966763091,0.885684610938955,0.88844397473446,967.52914469488,0,8,-1294.83379613237,2609.66759226475,2658.73514005123,781.439369279546,990,999,total_cup_points ~ species_robusta + processing_method_washed_wet + color_green + moisture + body + balance + clean_cup + cupper_points
0.824611973621177,0.823551158945499,1.10379164424581,777.338391452645,0,6,-1512.65972562861,3041.31945125722,3080.57348948641,1208.60914595561,992,999,total_cup_points ~ color_none + moisture + body + uniformity + sweetness + clean_cup
0.871042446847784,0.870262461647266,0.946478000098291,1116.74227443026,0,6,-1359.0547303495,2734.109460699,2773.36349892819,888.6540398327,992,999,total_cup_points ~ species_robusta + color_none + body + uniformity + sweetness + cupper_points
0.905356187494474,0.904687664096352,0.811245412027658,1354.26252848902,0,7,-1204.52801088507,2427.05602177014,2471.21681477798,652.196046469102,991,999,total_cup_points ~ species_robusta + processing_method_washed_wet + moisture + body + uniformity + clean_cup + cupper_points
0.893610727486666,0.892967243983561,0.859678471768164,1388.70806038531,0,6,-1262.96164197656,2541.92328395312,2581.17732218231,733.134698223073,992,999,total_cup_points ~ processing_method_washed_wet + color_none + body + sweetness + clean_cup + cupper_points
0.857948925226886,0.856801037753973,0.994369127949661,747.415531113761,0,8,-1407.35806343945,2834.71612687891,2883.78367466539,978.882262993176,990,999,total_cup_points ~ processing_method_other + processing_method_washed_wet + color_green + color_none + balance + uniformity + sweetness + clean_cup
0.884958505191898,0.884145901293153,0.894403311468085,1089.04043723908,0,7,-1302.01661696676,2622.03323393352,2666.19402694135,792.757668012991,991,999,total_cup_points ~ species_robusta + color_none + moisture + balance + uniformity + sweetness + cupper_points
0.908897009104469,0.908253496555257,0.79592557147999,1412.39982066857,0,7,-1185.48214155973,2388.96428311946,2433.1250761273,627.796037697727,991,999,total_cup_points ~ species_robusta + color_none + moisture + balance + uniformity + clean_cup + cupper_points
0.906393214736116,0.905827044663956,0.806381947883007,1600.92039354392,0,6,-1199.0247046199,2414.0494092398,2453.30344746899,645.04983110462,992,999,total_cup_points ~ color_none + moisture + balance + sweetness + clean_cup + cupper_points
0.871759072705354,0.871113347995915,0.943369146499912,1350.04756665162,0,5,-1356.27123379427,2726.54246758854,2760.88975103908,883.715729141997,993,999,total_cup_points ~ color_none + uniformity + sweetness + clean_cup + cupper_points
